,date_service_received,open_or_boarded,vacant_or_occupied,vacant_fire,property_used,zipcode,latitude,longitude
5025,9/21/2014,Open,Vacant,False,True,60621.0,41.78502567,-87.65099833
5026,9/16/2014,Open,Vacant,False,True,60617.0,41.71331248,-87.57227589
5027,9/11/2014,Open,Vacant,False,True,60637.0,41.76878986,-87.6153401
5028,9/9/2014,Open,Vacant,False,True,60636.0,41.78286155,-87.65944301
5029,9/2/2014,Open,Vacant,False,False,60621.0,41.77431281,-87.64364423
5030,8/18/2014,Open,Vacant,False,True,60619.0,41.76167854,-87.61274721
5031,8/14/2014,Open,Vacant,False,False,60621.0,41.79188483,-87.6511699
5032,8/6/2014,Boarded,Vacant,False,False,60619.0,41.75262635,-87.60648025
5033,7/17/2014,Boarded,Vacant,False,True,60619.0,41.76114021,-87.61394686
5034,6/27/2014,Open,Vacant,False,True,60621.0,41.79022695,-87.64748277
5035,6/5/2014,Open,Vacant,False,False,60643.0,41.68586514,-87.64947361
5036,3/22/2013,Open,Vacant,False,False,60632.0,41.79367387,-87.69478173
5037,10/6/2014,Open,Vacant,False,False,60624.0,41.87711844,-87.72310581
5038,10/6/2014,Boarded,Vacant,False,False,60619.0,41.75411946,-87.60403482
5039,10/6/2014,Open,Vacant,False,True,60644.0,41.89311525,-87.75123573
5040,10/8/2014,Open,Vacant,False,True,60621.0,41.76157439,-87.6321219
5041,10/3/2014,Open,Vacant,False,False,60620.0,41.72651328,-87.64335085
5042,10/1/2014,Open,Vacant,False,False,60620.0,41.73748132,-87.66189232
5043,10/1/2014,Open,Vacant,False,False,60620.0,41.73737098,-87.66188944
5044,9/26/2014,Open,Vacant,False,False,60639.0,41.92115184,-87.74991213
5045,9/26/2014,Open,Vacant,False,False,60628.0,41.71790136,-87.63752179
5046,9/27/2014,Open,Vacant,False,False,60643.0,41.684841399999996,-87.66010104
5047,9/29/2014,Open,Vacant,False,True,60628.0,41.7185,-87.59467719
5048,9/29/2014,Open,Vacant,False,True,60621.0,41.77228009,-87.64177061
5049,9/12/2014,Open,Vacant,False,True,60632.0,41.80661433,-87.68496703
5050,8/18/2014,Open,Vacant,False,True,60619.0,41.75292908,-87.60158541
5051,8/18/2014,Open,Vacant,False,True,60636.0,41.7595809,-87.6549858
5052,8/9/2014,Boarded,Vacant,False,False,60617.0,41.71605436,-87.56949348
5053,7/15/2014,Open,Vacant,False,False,60628.0,41.72003087,-87.59472397
5054,7/9/2014,Open,Vacant,False,True,60649.0,41.76572721,-87.58476606
5055,7/10/2014,Open,Vacant,False,True,60617.0,41.74588246,-87.5491435
5056,7/14/2014,Open,Vacant,False,True,60620.0,41.746227600000005,-87.64755565
5057,7/2/2014,Open,Vacant,False,True,60620.0,41.73209125,-87.66174232
5058,6/20/2014,Open,Vacant,False,False,60617.0,41.74966238,-87.54679574
5059,6/23/2014,Boarded,Vacant,False,False,60617.0,41.74768265,-87.56010324
5060,6/25/2014,Open,Vacant,False,True,60629.0,41.76625134,-87.69062603
5061,6/6/2014,Open,Vacant,False,False,60649.0,41.75284223,-87.56261738
5062,6/6/2014,Open,Vacant,False,True,60617.0,41.74808645,-87.54918848
5063,10/7/2014,Open,Vacant,False,False,60619.0,41.76177767,-87.61033497
5064,9/12/2014,Open,Vacant,False,True,60617.0,41.74731541,-87.56009592
5065,9/8/2014,Open,Vacant,False,True,60649.0,41.75344542,-87.55847709999999
5066,9/9/2014,Open,Vacant,False,False,60617.0,41.74410331,-87.56125406
5067,8/29/2014,Open,Vacant,True,False,60621.0,41.76648468,-87.64320095
5068,7/25/2014,Open,Vacant,False,True,60617.0,41.74080935,-87.55634637
5069,7/28/2014,Open,Vacant,False,True,60617.0,41.74995871,-87.54923014
5070,7/22/2014,Open,Vacant,False,True,60617.0,41.74217835,-87.54826224
5071,7/10/2014,Open,Vacant,False,False,60617.0,41.74361018,-87.56246246
5072,7/14/2014,Boarded,Vacant,False,False,60629.0,41.76068746,-87.69659169
5073,6/25/2014,Open,Vacant,False,False,60629.0,41.76237507,-87.68440197
5074,6/4/2014,Open,Vacant,False,True,60652.0,41.75111063,-87.70486299
5075,5/30/2014,Boarded,Vacant,False,False,60629.0,41.76354979,-87.68810656
5076,10/14/2014,Open,Vacant,True,False,60608.0,41.8399441,-87.65548384
5077,10/7/2014,Open,Vacant,True,True,60609.0,41.79603765,-87.64552502
5078,10/8/2014,Open,Vacant,False,False,60636.0,41.76952471,-87.66273162
5079,10/2/2014,Open,Vacant,False,True,60644.0,41.89145627,-87.76051446
5080,10/2/2014,Open,Vacant,False,False,60619.0,41.73476974,-87.60847663
5081,10/2/2014,Open,Vacant,False,False,60619.0,41.731123100000005,-87.60816596
5082,10/3/2014,Open,Vacant,False,True,60644.0,41.88247395,-87.76820225
5083,10/1/2014,Open,Vacant,False,False,60644.0,41.88856442,-87.76515256
5084,10/1/2014,Open,Vacant,False,False,60651.0,41.89596377,-87.75562523
5085,9/20/2014,Open,Vacant,False,False,60638.0,41.77618147,-87.76478737
5086,9/11/2014,Open,Vacant,False,True,60637.0,41.7665086,-87.61689068
5087,9/12/2014,Open,Vacant,False,True,60649.0,41.75288921,-87.56746959
5088,8/28/2014,Open,Vacant,True,False,60644.0,41.89409241,-87.74358662
5089,7/22/2014,Boarded,Vacant,False,False,60651.0,41.8978825,-87.76550304
5090,7/16/2014,Open,Vacant,False,False,60617.0,41.74010069,-87.55997689
5091,7/9/2014,Boarded,Vacant,False,False,60617.0,41.75169538,-87.55531746
5092,7/10/2014,Open,Vacant,False,False,60629.0,41.76401158,-87.70402531
5093,7/6/2014,Open,Vacant,False,True,60617.0,41.74362647,-87.57097639
5094,7/8/2014,Open,Vacant,False,False,60629.0,41.76419576,-87.70403047
5095,7/9/2014,Boarded,Vacant,False,False,60617.0,41.73988955,-87.56484218
5096,6/29/2014,Open,Vacant,False,False,60617.0,41.73835428,-87.55873733
5097,7/1/2014,Open,Vacant,False,True,60617.0,41.74156394,-87.56729697
5098,7/2/2014,Open,Vacant,False,False,60629.0,41.77628083,-87.69697793
5099,6/21/2014,Open,Vacant,False,True,60620.0,41.74040767,-87.66440035
5100,6/13/2014,Open,Vacant,False,False,60617.0,41.74025021,-87.56119281
5101,6/12/2014,Open,Vacant,False,False,60617.0,41.73985305,-87.56484188
5102,5/9/2014,Open,Vacant,True,False,60636.0,41.77363976,-87.66041205
5103,10/10/2014,Open,Vacant,False,True,60619.0,41.76572154,-87.61467842
5104,10/10/2014,Open,Vacant,False,True,60649.0,41.75922307,-87.55798605
5105,10/12/2014,Open,Vacant,False,False,60628.0,41.72125548,-87.62865442
5106,10/12/2014,Open,Vacant,True,True,60628.0,41.72112781,-87.62987637
5107,10/12/2014,Open,Vacant,False,False,60649.0,41.75544307,-87.5597353
5108,10/13/2014,Open,Vacant,False,False,60620.0,41.747012700000006,-87.64282687
5109,10/7/2014,Open,Vacant,False,True,60629.0,41.76097161,-87.68803745
5110,10/9/2014,Open,Vacant,False,True,60619.0,41.75274265,-87.6125425
5111,9/26/2014,Open,Vacant,False,False,60655.0,41.70228174,-87.70242114
5112,9/28/2014,Open,Vacant,False,True,60649.0,41.76170532,-87.57128365
5113,9/24/2014,Open,Vacant,False,True,60649.0,41.76222909,-87.56392898
5114,9/12/2014,Open,Vacant,False,False,60652.0,41.7414465,-87.71046354
5115,8/5/2014,Open,Vacant,False,True,60619.0,41.74294095,-87.60256191
5116,7/28/2014,Open,Vacant,True,False,60619.0,41.74930769,-87.60027964
5117,7/31/2014,Open,Vacant,False,True,60619.0,41.74303094,-87.60135306
5118,8/1/2014,Open,Vacant,False,True,60619.0,41.73485549,-87.6025263
5119,8/3/2014,Open,Vacant,False,False,60652.0,41.73588598,-87.72389635
5120,7/25/2014,Open,Vacant,False,False,60652.0,41.73680526,-87.71449587
5121,7/17/2014,Open,Vacant,True,False,60619.0,41.74927063,-87.6002786
5122,6/3/2014,Open,Vacant,False,True,60619.0,41.75052,-87.60273548
5123,6/3/2014,Open,Vacant,False,False,60620.0,41.74254437,-87.66688512
5124,5/19/2014,Open,Vacant,False,True,60619.0,41.73210523,-87.60365632
5125,10/14/2014,Open,Vacant,False,False,60620.0,41.752155200000004,-87.64163917
5126,10/14/2014,Open,Vacant,False,False,60621.0,41.78984177,-87.64382375
5127,10/15/2014,Open,Vacant,False,False,60609.0,41.81817241,-87.63465115
5128,10/9/2014,Open,Vacant,False,False,60628.0,41.71230606,-87.62723778
5129,10/9/2014,Open,Vacant,False,False,60637.0,41.77404809,-87.61065466
5130,10/9/2014,Open,Vacant,False,False,60621.0,41.77763158,-87.63745440000001
5131,10/10/2014,Open,Vacant,False,False,60636.0,41.77305823,-87.66529267
5132,10/10/2014,Open,Vacant,False,False,60636.0,41.79181398,-87.66695920000001
5133,10/10/2014,Open,Vacant,False,True,60609.0,41.80629845,-87.66247534
5134,10/13/2014,Open,Vacant,False,True,60609.0,41.79513573,-87.64857617
5135,10/8/2014,Open,Vacant,False,True,60609.0,41.80113224,-87.65262037
5136,10/8/2014,Open,Vacant,False,True,60652.0,41.74774754,-87.71696938
5137,10/9/2014,Open,Vacant,False,True,60629.0,41.79328073,-87.70232977
5138,8/29/2014,Open,Vacant,False,True,60649.0,41.75652409,-87.58098399
5139,7/16/2014,Open,Vacant,False,False,60628.0,41.67695988,-87.62743328
5140,7/19/2014,Open,Vacant,False,True,60649.0,41.75645053,-87.58098228
5141,7/8/2014,Open,Vacant,False,False,60637.0,41.76861025,-87.61412544
5142,7/3/2014,Open,Vacant,False,True,60619.0,41.74907602,-87.59421623
5143,6/25/2014,Open,Vacant,False,True,60628.0,41.71865629,-87.59346198
5144,6/11/2014,Open,Vacant,False,False,60619.0,41.75417984,-87.59270409999999
5145,5/13/2014,Open,Vacant,False,True,60636.0,41.77129293,-87.67006625
5146,4/4/2014,Open,Vacant,False,True,60649.0,41.75641375,-87.58098125
5147,10/15/2014,Open,Vacant,False,True,60628.0,41.66864062,-87.63197822
5148,10/16/2014,Open,Vacant,False,False,60651.0,41.90667638,-87.76824148
5149,10/11/2014,Open,Vacant,False,True,60643.0,41.67829458,-87.67134956
5150,10/12/2014,Open,Vacant,False,False,60643.0,41.69038888,-87.65521939
5151,10/14/2014,Open,Vacant,False,True,60628.0,41.7104304,-87.64050168
5152,10/7/2014,Boarded,Vacant,False,False,60643.0,41.68452687,-87.65064718
5153,10/8/2014,Open,Vacant,False,False,60617.0,41.71343402,-87.57141947
5154,10/9/2014,Open,Vacant,False,True,60643.0,41.66140703,-87.64380007
5155,9/25/2014,Open,Vacant,False,False,60617.0,41.71770204,-87.56654094
5156,9/26/2014,Open,Vacant,False,True,60617.0,41.716101,-87.56953285
5157,8/19/2014,Open,Vacant,False,False,60617.0,41.72067051,-87.57321797
5158,8/11/2014,Boarded,Vacant,False,False,60617.0,41.72131345,-87.568901
5159,8/1/2014,Open,Vacant,False,False,60649.0,41.75451484,-87.57849337
5160,8/6/2014,Open,Vacant,False,False,60649.0,41.75457,-87.57849456
5161,7/29/2014,Open,Vacant,False,False,60617.0,41.74211232,-87.57701922
5162,7/12/2014,Open,Vacant,False,False,60617.0,41.72104181,-87.56886795
5163,7/15/2014,Boarded,Vacant,False,True,60617.0,41.74423847,-87.58071899
5164,7/3/2014,Open,Vacant,False,True,60617.0,41.74426784,-87.58071938
5165,10/20/2014,Open,Vacant,False,False,60628.0,41.67765446,-87.63467433
5166,10/20/2014,Open,Vacant,False,False,60649.0,41.75328891,-87.56626368
5167,10/16/2014,Open,Vacant,True,True,60636.0,41.7774785,-87.66904466
5168,10/16/2014,Open,Vacant,False,False,60621.0,41.76843544,-87.64934865
5169,10/17/2014,Boarded,Vacant,False,False,60620.0,41.74842743,-87.63423967
5170,10/17/2014,Open,Vacant,False,True,60639.0,41.91035597,-87.7324531
5171,10/15/2014,Open,Vacant,False,True,60636.0,41.76762817,-87.65661046
5172,10/15/2014,Open,Vacant,False,True,60624.0,41.88641204,-87.70682304
5173,10/10/2014,Boarded,Vacant,False,True,60652.0,41.75314635,-87.70740071
5174,10/13/2014,Open,Vacant,False,True,60621.0,41.76615559,-87.64319202
5175,10/14/2014,Open,Vacant,False,True,60636.0,41.78219449,-87.66549649
5176,10/8/2014,Boarded,Vacant,False,False,60617.0,41.72568295,-87.57056413
5177,10/8/2014,Open,Vacant,False,True,60647.0,41.91206219,-87.72517919
5178,8/9/2014,Open,Vacant,False,False,60649.0,41.75280545,-87.56261672
5179,7/31/2014,Open,Vacant,False,True,60617.0,41.75010679,-87.55192627
5180,7/17/2014,Boarded,Vacant,False,False,60649.0,41.75363395,-87.55945214
5181,7/7/2014,Boarded,Vacant,False,True,60649.0,41.75613246,-87.55852994
5182,7/8/2014,Open,Vacant,False,False,60649.0,41.75332568,-87.56626434
5183,6/30/2014,Open,Vacant,False,True,60617.0,41.75115459,-87.57109805
5184,7/2/2014,Boarded,Vacant,False,False,60617.0,41.72992373,-87.56337976
5185,6/9/2014,Open,Vacant,False,True,60617.0,41.72730479999999,-87.57182891
5186,4/10/2014,Open,Vacant,False,False,60609.0,41.7987909,-87.66106677
5187,3/4/2014,Boarded,Vacant,False,True,60636.0,41.77396382,-87.66792519
5188,10/16/2014,Open,Vacant,False,False,60636.0,41.79304496,-87.66332575
5189,10/17/2014,Open,Vacant,True,False,60629.0,41.77922217,-87.68617039
5190,10/17/2014,Open,Vacant,False,False,60655.0,41.69039684,-87.69834875
5191,10/20/2014,Open,Vacant,False,False,60621.0,41.77335034,-87.64263829999999
5192,10/20/2014,Open,Vacant,False,False,60621.0,41.7760705,-87.64077156
5193,10/10/2014,Open,Vacant,False,False,60628.0,41.69704196,-87.63133666
5194,10/15/2014,Boarded,Vacant,False,False,60651.0,41.89953113,-87.76920572
5195,10/9/2014,Open,Vacant,False,False,60644.0,41.8834818,-87.74905976
5196,9/5/2014,Open,Vacant,False,False,60643.0,41.68261608,-87.67023159
5197,8/26/2014,Open,Vacant,False,True,60649.0,41.76174183,-87.57128431
5198,8/6/2014,Open,Vacant,False,True,60649.0,41.75863119,-87.56880406
5199,8/12/2014,Open,Vacant,True,True,60617.0,41.74945643,-87.56376878
5200,8/13/2014,Open,Vacant,False,False,60617.0,41.75072724,-87.56865359999999
5201,7/30/2014,Open,Vacant,False,False,60617.0,41.75088563,-87.55407505
5202,7/21/2014,Open,Vacant,False,True,60649.0,41.75995294,-87.56882632
5203,6/3/2014,Open,Vacant,False,False,60649.0,41.76245348,-87.58197204
5204,5/29/2014,Boarded,Vacant,False,False,60643.0,41.69307502,-87.65806009999999
5205,6/1/2014,Open,Vacant,False,False,60643.0,41.69317344,-87.65028632
5206,4/23/2014,Open,Vacant,False,False,60617.0,41.75081236,-87.5540752
5207,5/6/2014,Open,Vacant,False,False,60643.0,41.69405216,-87.65292365
5208,10/7/2013,Open,Vacant,False,False,60629.0,41.76577968,-87.68571852
5209,10/21/2014,Open,Vacant,False,True,60636.0,41.78191854,-87.67635443
5210,10/22/2014,Open,Vacant,False,False,60647.0,41.92095253,-87.71614433
5211,10/17/2014,Open,Vacant,False,False,60636.0,41.79198652,-87.66453298
5212,10/19/2014,Open,Vacant,False,False,60636.0,41.78603465,-87.66559115
5213,10/13/2014,Open,Vacant,False,True,60617.0,41.74377392,-87.54303103
5214,10/4/2014,Open,Vacant,False,True,60652.0,41.74764145,-87.68401948
5215,7/23/2014,Open,Vacant,False,False,60617.0,41.74598446,-87.58295109
5216,7/15/2014,Open,Vacant,True,False,60649.0,41.76022067,-87.57923411
5217,6/29/2014,Open,Vacant,False,False,60649.0,41.75846861,-87.57490293
5218,7/5/2014,Open,Vacant,False,True,60652.0,41.746021,-87.71048598
5219,6/18/2014,Open,Vacant,False,False,60649.0,41.75486684,-87.57972393
5220,6/13/2014,Open,Vacant,False,False,60620.0,41.74477078,-87.67433296
5221,6/17/2014,Open,Vacant,False,False,60649.0,41.75273553,-87.57967533
5222,6/9/2014,Open,Vacant,False,False,60617.0,41.72989801,-87.5621714
5223,6/4/2013,Open,Vacant,False,False,60628.0,41.66449757,-87.63061939
5224,10/16/2014,Open,Vacant,False,False,60652.0,41.75334988,-87.70492606
5225,10/18/2014,Open,Vacant,False,True,60634.0,41.9449325,-87.76950315
5226,10/10/2014,Open,Vacant,False,False,60625.0,41.97563728,-87.71846077
5227,10/12/2014,Open,Vacant,False,False,60617.0,41.70228154,-87.53286652
5228,9/9/2014,Open,Vacant,False,True,60629.0,41.77771075,-87.7251784
5229,8/16/2014,Open,Vacant,False,True,60619.0,41.75089654,-87.58946661
5230,7/28/2014,Open,Vacant,False,False,60629.0,41.7869196,-87.71823113
5231,7/15/2014,Open,Vacant,False,True,60633.0,41.65477525,-87.5495636
5232,5/30/2014,Open,Vacant,False,False,60628.0,41.69179185,-87.605975
5233,5/28/2014,Open,Vacant,False,False,60628.0,41.69182835,-87.60597569
5234,10/24/2014,Open,Vacant,True,False,60644.0,41.893232700000006,-87.74162968
5235,10/16/2014,Open,Vacant,False,False,60643.0,41.67214108,-87.65268471
5236,10/20/2014,Open,Vacant,False,False,60628.0,41.67959557,-87.62394231
5237,10/20/2014,Open,Vacant,False,False,60628.0,41.70344389,-87.62341527
5238,10/6/2014,Open,Vacant,False,True,60608.0,41.85104581,-87.69096231
5239,10/5/2014,Open,Vacant,False,True,60644.0,41.87843595,-87.75784725
5240,9/16/2014,Open,Vacant,False,False,60657.0,41.94329584,-87.67213994
5241,7/5/2014,Open,Vacant,False,True,60637.0,41.76944558,-87.60909683
5242,7/6/2014,Open,Vacant,False,False,60628.0,41.71057409,-87.61141729
5243,6/9/2014,Open,Vacant,False,True,60619.0,41.7635002,-87.61400016
5244,10/23/2014,Open,Vacant,False,False,60641.0,41.94967188,-87.75501302
5245,10/23/2014,Open,Vacant,False,False,60608.0,41.85391658,-87.64881516
5246,10/23/2014,Open,Vacant,False,True,60623.0,41.85864407,-87.7066648
5247,10/17/2014,Boarded,Vacant,False,False,60628.0,41.71252473,-87.63207489
5248,9/30/2014,Boarded,Vacant,True,False,60617.0,41.73695542,-87.55142108
5249,7/3/2014,Open,Vacant,True,False,60621.0,41.76632354,-87.63716215
5250,6/13/2014,Open,Vacant,False,False,60651.0,41.89504655,-87.74354753
5251,5/1/2014,Open,Vacant,False,True,60628.0,41.7179518,-87.61525400000001
5252,4/1/2014,Open,Vacant,False,False,60628.0,41.713486200000006,-87.62327547
5253,6/27/2013,Open,Vacant,False,True,60619.0,41.73571597,-87.60627013
5254,4/11/2013,Open,Vacant,False,True,60619.0,41.73023851,-87.60645550000001
5255,10/28/2014,Open,Vacant,False,False,60620.0,41.74659171,-87.63530867
5256,10/25/2014,Open,Vacant,False,True,60617.0,41.74351054,-87.54665990000001
5257,10/22/2014,Open,Vacant,False,True,60624.0,41.87519663,-87.73107867
5258,10/22/2014,Open,Vacant,False,False,60624.0,41.87609883,-87.73182803
5259,10/20/2014,Open,Vacant,False,True,60624.0,41.87611527,-87.73049187
5260,10/22/2014,Open,Vacant,False,True,60651.0,41.89812993,-87.72372687
5261,9/12/2014,Open,Vacant,False,True,60621.0,41.75956271,-87.64304829
5262,8/7/2014,Open,Vacant,False,True,60619.0,41.75034742,-87.61247977
5263,7/25/2014,Open,Vacant,False,True,60619.0,41.72710939,-87.61550483
5264,6/20/2014,Open,Vacant,False,False,60619.0,41.75469103,-87.60653243
5265,5/28/2014,Open,Vacant,False,False,60617.0,41.74047362,-87.55391501
5266,5/15/2014,Open,Vacant,False,True,60649.0,41.75638947,-87.56754053
5267,7/10/2013,Open,Vacant,False,False,60619.0,41.75302383,-87.61012835
5268,10/29/2014,Open,Vacant,True,False,60623.0,41.85745492,-87.71029028
5269,10/28/2014,Open,Vacant,True,False,60651.0,41.8959551,-87.72856756
5270,10/22/2014,Open,Vacant,False,True,60651.0,41.89716896,-87.75939584
5271,10/23/2014,Open,Vacant,False,False,60612.0,41.87103194,-87.69886955
5272,10/22/2014,Open,Vacant,False,True,60639.0,41.91320063,-87.77535455
5273,10/10/2014,Open,Vacant,True,True,60617.0,41.70938276,-87.53407713
5274,7/23/2014,Open,Vacant,False,True,60608.0,41.86519034,-87.69586751
5275,6/9/2014,Open,Vacant,False,False,60619.0,41.74609438,-87.61801778
5276,4/8/2014,Open,Vacant,False,False,60617.0,41.72239809,-87.56589741
5277,3/12/2014,Open,Vacant,False,True,60619.0,41.75293485,-87.60279541
5278,12/22/2013,Open,Vacant,False,False,60620.0,41.72408229,-87.66152855
5279,6/19/2013,Boarded,Vacant,False,False,60643.0,41.71498912,-87.65520908
5280,10/23/2014,Open,Vacant,False,True,60628.0,41.68296969,-87.63764524
5281,10/22/2014,Open,Vacant,False,False,60628.0,41.69710756,-87.62598623
5282,10/1/2014,Open,Vacant,False,False,60617.0,41.73736446,-87.55258217
5283,9/30/2014,Open,Vacant,False,False,60647.0,41.91667102,-87.68785528
5284,6/22/2014,Open,Vacant,False,True,60620.0,41.72680467,-87.63850236
5285,4/2/2014,Open,Vacant,False,True,60628.0,41.71604377,-87.63579096
5286,10/30/2014,Open,Vacant,False,True,60628.0,41.67198467,-87.63690528
5287,10/25/2014,Open,Vacant,False,True,60628.0,41.69811815,-87.61839813
5288,10/27/2014,Open,Vacant,False,True,60628.0,41.70311138,-87.61487321
5289,10/24/2014,Open,Vacant,False,False,60628.0,41.71175297,-87.62134541
5290,10/25/2014,Open,Vacant,True,False,60628.0,41.71047511,-87.62839987
5291,10/22/2014,Open,Vacant,False,True,60628.0,41.71264341,-87.62256255
5292,10/10/2014,Boarded,Vacant,False,False,60647.0,41.92568534,-87.68610431
5293,10/1/2014,Open,Vacant,False,True,60622.0,41.90415603,-87.67512869
5294,9/11/2014,Open,Vacant,False,True,60624.0,41.87523123,-87.72838148
5295,7/1/2014,Open,Vacant,False,True,60617.0,41.72595226,-87.55944494
5296,10/16/2013,Open,Vacant,False,False,60617.0,41.71343198,-87.57156709
5297,7/15/2013,Boarded,Vacant,False,False,60637.0,41.76648252,-87.61688987
5298,11/4/2014,Open,Vacant,False,False,60628.0,41.68250635,-87.62586148
5299,11/5/2014,Open,Vacant,False,False,60628.0,41.66068001,-87.64133526
5300,11/2/2014,Open,Vacant,False,False,60612.0,41.87227356,-87.67699767
5301,11/3/2014,Open,Vacant,False,False,60628.0,41.66136872,-87.64135816
5302,11/3/2014,Open,Vacant,False,False,60608.0,41.85457224,-87.65180023
5303,10/29/2014,Open,Vacant,False,True,60620.0,41.73158519,-87.63862817
5304,10/31/2014,Open,Vacant,False,False,60608.0,41.8559028,-87.67104763
5305,10/28/2014,Boarded,Vacant,False,False,60619.0,41.72697247,-87.59611132
5306,10/23/2014,Open,Vacant,False,True,60624.0,41.88704116,-87.71118695
5307,10/23/2014,Open,Vacant,False,True,60620.0,41.72989239,-87.65195295
5308,10/24/2014,Open,Vacant,False,True,60628.0,41.68160545,-87.62838731
5309,10/15/2014,Open,Vacant,True,False,60623.0,41.85091282,-87.72797233
5310,10/22/2014,Open,Vacant,True,False,60620.0,41.74676478,-87.65984947
5311,3/11/2014,Boarded,Vacant,True,False,60617.0,41.7442594,-87.58142296
5312,11/4/2014,Open,Vacant,False,True,60619.0,41.74913578,-87.60881439
5313,10/30/2014,Open,Vacant,False,False,60617.0,41.71974833,-87.5634434
5314,11/1/2014,Open,Vacant,False,True,60617.0,41.71661537,-87.56340305
5315,10/27/2014,Open,Vacant,True,True,60636.0,41.77154003,-87.67249144
5316,10/27/2014,Open,Vacant,False,False,60628.0,41.67770039,-87.62264833
5317,10/27/2014,Open,Vacant,False,False,,41.80581581,-87.6588162
5318,10/27/2014,Open,Vacant,True,False,60618.0,41.93813024,-87.70880773
5319,10/27/2014,Open,Vacant,False,True,60621.0,41.77589235,-87.6483316
5320,10/23/2014,Open,Vacant,False,True,60620.0,41.75736304,-87.64785305
5321,10/24/2014,Boarded,Vacant,False,True,60636.0,41.77892258,-87.66297941
5322,10/24/2014,Open,Vacant,False,False,60643.0,41.71591708,-87.65542163
5323,10/24/2014,Open,Vacant,False,True,60609.0,41.8081208,-87.66252055
5324,10/25/2014,Open,Vacant,False,True,60604.0,41.87787267,-87.62607521
5325,10/27/2014,Open,Vacant,False,True,60636.0,41.76275669,-87.66740152
5326,9/22/2014,Open,Vacant,False,True,60643.0,41.68642115,-87.65192461
5327,9/8/2014,Open,Vacant,False,False,60657.0,41.93329831,-87.66924009
5328,8/15/2014,Open,Vacant,False,False,60632.0,41.80023008,-87.70374893
5329,5/20/2014,Open,Vacant,False,False,60637.0,41.77414764,-87.61428041
5330,7/26/2013,Boarded,Vacant,False,False,60617.0,41.71618599,-87.57344025
5331,11/7/2014,Open,Vacant,False,False,60618.0,41.96122504,-87.70247182
5332,11/4/2014,Open,Vacant,False,True,60649.0,41.75643323,-87.55457594
5333,11/1/2014,Open,Vacant,False,False,60617.0,41.75098445,-87.55894407
5334,11/3/2014,Open,Vacant,False,False,60649.0,41.7528802,-87.55699927
5335,11/3/2014,Boarded,Vacant,False,False,60649.0,41.75291671,-87.55700029
5336,10/25/2014,Open,Vacant,False,True,60619.0,41.73300723,-87.60413092
5337,10/27/2014,Open,Vacant,False,True,60621.0,41.78971746,-87.65233147
5338,10/16/2014,Boarded,Vacant,False,True,60644.0,41.89339975,-87.75676966
5339,10/21/2014,Open,Vacant,False,False,60612.0,41.88314462,-87.7012632
5340,5/15/2014,Open,Vacant,False,False,60649.0,41.75342181,-87.57480253
5341,11/10/2014,Open,Vacant,False,False,60625.0,41.96387666,-87.71567102
5342,11/7/2014,Open,Vacant,False,False,60619.0,41.75633045,-87.60167976
5343,11/4/2014,Open,Vacant,False,True,60619.0,41.76173418,-87.62160761
5344,11/4/2014,Open,Vacant,False,True,60621.0,41.77890667,-87.63868144
5345,11/5/2014,Open,Vacant,False,True,60644.0,41.89106615,-87.76827163
5346,11/1/2014,Open,Vacant,False,True,60612.0,41.87760802,-87.681442
5347,10/26/2014,Open,Vacant,False,False,60636.0,41.77136136,-87.67966544
5348,10/23/2014,Open,Vacant,True,True,60629.0,41.78451602,-87.68500229
5349,10/23/2014,Open,Vacant,False,True,60621.0,41.78965799,-87.64381852
5350,10/24/2014,Open,Vacant,False,False,60609.0,41.80570288,-87.67218459
5351,10/25/2014,Open,Vacant,False,True,60609.0,41.79753519,-87.64159433
5352,11/10/2014,Open,Vacant,False,False,60649.0,41.75251686,-87.55284399
5353,11/10/2014,Open,Vacant,False,False,60628.0,41.67546035,-87.63581438
5354,11/7/2014,Open,Vacant,False,True,60643.0,41.68454473,-87.64943123
5355,11/3/2014,Open,Vacant,False,False,60609.0,41.80707134,-87.64382252
5356,11/3/2014,Open,Vacant,False,False,60621.0,41.791683,-87.65238187
5357,11/5/2014,Open,Vacant,False,True,60636.0,41.79223544,-87.65482576
5358,10/6/2014,Open,Vacant,True,True,60643.0,41.68944664,-87.64830544
5359,6/17/2014,Open,Vacant,False,False,60616.0,41.8396658,-87.63535544
5360,5/22/2014,Open,Vacant,True,False,60608.0,41.86392145,-87.6945641
5361,5/3/2014,Boarded,Vacant,False,True,60624.0,41.873234100000005,-87.72909169
5362,11/8/2014,Open,Vacant,False,True,60644.0,41.87472845,-87.76465898
5363,11/13/2014,Boarded,Vacant,False,False,60621.0,41.78679083,-87.64375732
5364,11/13/2014,Open,Vacant,False,False,60621.0,41.78664125,-87.64375453
5365,11/13/2014,Open,Vacant,False,False,60621.0,41.78649195,-87.64375209
5366,11/13/2014,Open,Vacant,False,False,60621.0,41.78646203,-87.64375131
5367,11/13/2014,Open,Vacant,False,False,60621.0,41.78641702,-87.6437507
5368,11/13/2014,Open,Vacant,False,False,60621.0,41.78659652,-87.64375390000001
5369,11/13/2014,Boarded,Vacant,False,False,60621.0,41.78686549,-87.64375872
5370,11/5/2014,Open,Vacant,False,True,60643.0,41.69755225,-87.65511294
